ValidTime,Latitude,Longitude,PM25
38.0,34.0,-117.75,64.1
38.0,34.25,-118.5,56.6
38.0,34.25,-118.25,58.3
38.0,34.25,-118.0,51.4
38.0,34.25,-117.75,58.6
39.0,33.75,-118.5,4.8
39.0,33.75,-118.25,6.2
39.0,33.75,-118.0,12.5
39.0,33.75,-117.75,17.0
39.0,34.0,-118.5,15.2
39.0,34.0,-118.25,25.6
39.0,34.0,-118.0,40.2
39.0,34.0,-117.75,51.1
39.0,34.25,-118.5,41.3
39.0,34.25,-118.25,47.8
39.0,34.25,-118.0,49.6
39.0,34.25,-117.75,58.8
40.0,33.75,-118.5,4.9
40.0,33.75,-118.25,6.0
40.0,33.75,-118.0,9.6
40.0,33.75,-117.75,11.7
40.0,34.0,-118.5,12.1
40.0,34.0,-118.25,23.0
40.0,34.0,-118.0,35.1
40.0,34.0,-117.75,40.5
40.0,34.25,-118.5,25.1
40.0,34.25,-118.25,28.7
40.0,34.25,-118.0,35.1
40.0,34.25,-117.75,45.6
41.0,33.75,-118.5,4.8
41.0,33.75,-118.25,5.8
41.0,33.75,-118.0,7.7
41.0,33.75,-117.75,9.4
41.0,34.0,-118.5,10.3
41.0,34.0,-118.25,19.8
41.0,34.0,-118.0,28.0
41.0,34.0,-117.75,29.3
41.0,34.25,-118.5,15.6
41.0,34.25,-118.25,18.2
41.0,34.25,-118.0,27.0
41.0,34.25,-117.75,35.2
42.0,33.75,-118.5,4.8
42.0,33.75,-118.25,5.5
42.0,33.75,-118.0,6.8
42.0,33.75,-117.75,8.2
42.0,34.0,-118.5,9.2
42.0,34.0,-118.25,16.3
42.0,34.0,-118.0,22.1
42.0,34.0,-117.75,20.2
42.0,34.25,-118.5,12.9
42.0,34.25,-118.25,15.4
42.0,34.25,-118.0,22.3
42.0,34.25,-117.75,23.8
43.0,33.75,-118.5,4.8
43.0,33.75,-118.25,5.2
43.0,33.75,-118.0,6.2
43.0,33.75,-117.75,7.2
43.0,34.0,-118.5,8.0
43.0,34.0,-118.25,13.2
43.0,34.0,-118.0,16.7
43.0,34.0,-117.75,15.0
43.0,34.25,-118.5,11.7
43.0,34.25,-118.25,13.9
43.0,34.25,-118.0,18.4
43.0,34.25,-117.75,18.4
44.0,33.75,-118.5,4.8
44.0,33.75,-118.25,5.0
44.0,33.75,-118.0,5.7
44.0,33.75,-117.75,6.6
44.0,34.0,-118.5,6.9
44.0,34.0,-118.25,10.6
44.0,34.0,-118.0,12.3
44.0,34.0,-117.75,11.3
44.0,34.25,-118.5,10.9
44.0,34.25,-118.25,13.1
44.0,34.25,-118.0,15.2
44.0,34.25,-117.75,14.0
45.0,33.75,-118.5,4.8
45.0,33.75,-118.25,4.9
45.0,33.75,-118.0,5.4
45.0,33.75,-117.75,6.1
45.0,34.0,-118.5,6.0
45.0,34.0,-118.25,8.9
45.0,34.0,-118.0,10.4
45.0,34.0,-117.75,9.9
45.0,34.25,-118.5,10.3
45.0,34.25,-118.25,12.2
45.0,34.25,-118.0,13.8
45.0,34.25,-117.75,13.0
46.0,33.75,-118.5,4.9
46.0,33.75,-118.25,4.9
46.0,33.75,-118.0,5.2
46.0,33.75,-117.75,5.9
46.0,34.0,-118.5,5.5
46.0,34.0,-118.25,7.7
46.0,34.0,-118.0,9.3
46.0,34.0,-117.75,9.1
46.0,34.25,-118.5,9.5
46.0,34.25,-118.25,11.5
46.0,34.25,-118.0,13.0
46.0,34.25,-117.75,12.6
47.0,33.75,-118.5,5.0
47.0,33.75,-118.25,4.9
47.0,33.75,-118.0,5.2
47.0,33.75,-117.75,5.7
47.0,34.0,-118.5,5.4
47.0,34.0,-118.25,7.0
47.0,34.0,-118.0,8.5
47.0,34.0,-117.75,8.5
47.0,34.25,-118.5,8.7
47.0,34.25,-118.25,10.9
47.0,34.25,-118.0,12.4
47.0,34.25,-117.75,12.4
48.0,33.75,-118.5,5.0
48.0,33.75,-118.25,5.0
48.0,33.75,-118.0,5.2
48.0,33.75,-117.75,5.6
48.0,34.0,-118.5,5.5
48.0,34.0,-118.25,6.7
48.0,34.0,-118.0,8.1
48.0,34.0,-117.75,8.1
48.0,34.25,-118.5,8.1
48.0,34.25,-118.25,10.8
48.0,34.25,-118.0,12.3
48.0,34.25,-117.75,12.2
