ValidTime,Latitude,Longitude,PM25
28.0,34.25,-118.0,54.6
28.0,34.25,-117.75,37.0
29.0,33.75,-118.5,12.9
29.0,33.75,-118.25,14.2
29.0,33.75,-118.0,18.4
29.0,33.75,-117.75,19.2
29.0,34.0,-118.5,37.7
29.0,34.0,-118.25,60.7
29.0,34.0,-118.0,58.0
29.0,34.0,-117.75,43.6
29.0,34.25,-118.5,40.4
29.0,34.25,-118.25,76.7
29.0,34.25,-118.0,75.8
29.0,34.25,-117.75,46.2
30.0,33.75,-118.5,14.1
30.0,33.75,-118.25,16.4
30.0,33.75,-118.0,22.9
30.0,33.75,-117.75,23.9
30.0,34.0,-118.5,57.0
30.0,34.0,-118.25,78.3
30.0,34.0,-118.0,68.8
30.0,34.0,-117.75,53.6
30.0,34.25,-118.5,65.3
30.0,34.25,-118.25,101.6
30.0,34.25,-118.0,86.0
30.0,34.25,-117.75,49.4
31.0,33.75,-118.5,15.1
31.0,33.75,-118.25,19.9
31.0,33.75,-118.0,28.8
31.0,33.75,-117.75,28.6
31.0,34.0,-118.5,77.5
31.0,34.0,-118.25,91.1
31.0,34.0,-118.0,76.6
31.0,34.0,-117.75,61.2
31.0,34.25,-118.5,95.2
31.0,34.25,-118.25,115.0
31.0,34.25,-118.0,85.1
31.0,34.25,-117.75,47.0
32.0,33.75,-118.5,16.7
32.0,33.75,-118.25,25.9
32.0,33.75,-118.0,36.8
32.0,33.75,-117.75,33.8
32.0,34.0,-118.5,93.8
32.0,34.0,-118.25,98.8
32.0,34.0,-118.0,82.3
32.0,34.0,-117.75,65.6
32.0,34.25,-118.5,118.0
32.0,34.25,-118.25,115.3
32.0,34.25,-118.0,74.2
32.0,34.25,-117.75,37.8
33.0,33.75,-118.5,19.9
33.0,33.75,-118.25,34.8
33.0,33.75,-118.0,47.3
33.0,33.75,-117.75,40.8
33.0,34.0,-118.5,108.2
33.0,34.0,-118.25,105.0
33.0,34.0,-118.0,86.3
33.0,34.0,-117.75,65.7
33.0,34.25,-118.5,127.7
33.0,34.25,-118.25,105.3
33.0,34.25,-118.0,58.6
33.0,34.25,-117.75,26.0
34.0,33.75,-118.5,25.4
34.0,33.75,-118.25,46.3
34.0,33.75,-118.0,59.8
34.0,33.75,-117.75,48.9
34.0,34.0,-118.5,126.1
34.0,34.0,-118.25,112.5
34.0,34.0,-118.0,91.3
34.0,34.0,-117.75,65.2
34.0,34.25,-118.5,127.3
34.0,34.25,-118.25,100.5
34.0,34.25,-118.0,52.1
34.0,34.25,-117.75,20.1
35.0,33.75,-118.5,34.0
35.0,33.75,-118.25,59.4
35.0,33.75,-118.0,73.7
35.0,33.75,-117.75,58.0
35.0,34.0,-118.5,146.3
35.0,34.0,-118.25,121.2
35.0,34.0,-118.0,96.5
35.0,34.0,-117.75,64.8
35.0,34.25,-118.5,118.7
35.0,34.25,-118.25,83.5
35.0,34.25,-118.0,39.1
35.0,34.25,-117.75,17.8
36.0,33.75,-118.5,44.0
36.0,33.75,-118.25,73.3
36.0,33.75,-118.0,87.6
36.0,33.75,-117.75,66.8
36.0,34.0,-118.5,165.8
36.0,34.0,-118.25,128.8
36.0,34.0,-118.0,97.8
36.0,34.0,-117.75,61.5
36.0,34.25,-118.5,99.7
36.0,34.25,-118.25,67.1
36.0,34.25,-118.0,27.6
36.0,34.25,-117.75,11.8
37.0,33.75,-118.5,51.4
37.0,33.75,-118.25,85.5
37.0,33.75,-118.0,100.1
37.0,33.75,-117.75,76.6
37.0,34.0,-118.5,180.6
37.0,34.0,-118.25,137.8
37.0,34.0,-118.0,104.1
37.0,34.0,-117.75,61.2
37.0,34.25,-118.5,81.3
37.0,34.25,-118.25,56.7
37.0,34.25,-118.0,23.1
37.0,34.25,-117.75,10.0
38.0,33.75,-118.5,51.5
38.0,33.75,-118.25,93.0
38.0,33.75,-118.0,112.8
38.0,33.75,-117.75,89.8
38.0,34.0,-118.5,191.6
38.0,34.0,-118.25,150.1
38.0,34.0,-118.0,115.7
38.0,34.0,-117.75,64.7
38.0,34.25,-118.5,67.1
38.0,34.25,-118.25,55.2
38.0,34.25,-118.0,24.4
38.0,34.25,-117.75,9.6
39.0,33.75,-118.5,42.3
39.0,33.75,-118.25,87.6
39.0,33.75,-118.0,120.8
39.0,33.75,-117.75,101.6
39.0,34.0,-118.5,179.6
39.0,34.0,-118.25,145.6
39.0,34.0,-118.0,119.7
39.0,34.0,-117.75,70.1
39.0,34.25,-118.5,58.1
39.0,34.25,-118.25,56.8
39.0,34.25,-118.0,23.2
39.0,34.25,-117.75,9.6
40.0,33.75,-118.5,34.7
40.0,33.75,-118.25,73.3
40.0,33.75,-118.0,91.1
40.0,33.75,-117.75,70.8
40.0,34.0,-118.5,103.5
40.0,34.0,-118.25,92.5
40.0,34.0,-118.0,81.0
40.0,34.0,-117.75,37.3
40.0,34.25,-118.5,33.6
40.0,34.25,-118.25,31.5
40.0,34.25,-118.0,11.4
40.0,34.25,-117.75,8.7
41.0,33.75,-118.5,29.3
41.0,33.75,-118.25,57.3
41.0,33.75,-118.0,66.2
41.0,33.75,-117.75,45.9
41.0,34.0,-118.5,66.8
41.0,34.0,-118.25,64.5
41.0,34.0,-118.0,66.5
41.0,34.0,-117.75,29.4
41.0,34.25,-118.5,28.0
41.0,34.25,-118.25,23.0
41.0,34.25,-118.0,12.5
41.0,34.25,-117.75,7.8
42.0,33.75,-118.5,25.1
42.0,33.75,-118.25,44.0
42.0,33.75,-118.0,44.0
42.0,33.75,-117.75,25.9
42.0,34.0,-118.5,44.5
42.0,34.0,-118.25,55.4
42.0,34.0,-118.0,58.6
42.0,34.0,-117.75,22.1
42.0,34.25,-118.5,24.1
42.0,34.25,-118.25,22.8
42.0,34.25,-118.0,20.1
42.0,34.25,-117.75,7.7
43.0,33.75,-118.5,20.1
43.0,33.75,-118.25,30.7
43.0,33.75,-118.0,30.1
43.0,33.75,-117.75,17.6
43.0,34.0,-118.5,31.3
43.0,34.0,-118.25,37.9
43.0,34.0,-118.0,43.0
43.0,34.0,-117.75,20.4
43.0,34.25,-118.5,21.1
43.0,34.25,-118.25,19.4
43.0,34.25,-118.0,17.6
43.0,34.25,-117.75,9.7
44.0,33.75,-118.5,16.2
44.0,33.75,-118.25,18.2
44.0,33.75,-118.0,19.2
44.0,33.75,-117.75,13.3
44.0,34.0,-118.5,22.2
44.0,34.0,-118.25,24.6
44.0,34.0,-118.0,29.0
44.0,34.0,-117.75,19.4
44.0,34.25,-118.5,18.2
44.0,34.25,-118.25,17.5
44.0,34.25,-118.0,17.5
44.0,34.25,-117.75,12.2
45.0,33.75,-118.5,13.8
45.0,33.75,-118.25,13.3
45.0,33.75,-118.0,14.2
45.0,33.75,-117.75,10.7
45.0,34.0,-118.5,17.7
45.0,34.0,-118.25,18.6
45.0,34.0,-118.0,22.5
45.0,34.0,-117.75,18.1
45.0,34.25,-118.5,16.1
45.0,34.25,-118.25,16.2
45.0,34.25,-118.0,17.6
45.0,34.25,-117.75,14.5
46.0,33.75,-118.5,12.4
46.0,33.75,-118.25,10.7
46.0,33.75,-118.0,11.2
46.0,33.75,-117.75,9.3
46.0,34.0,-118.5,14.7
46.0,34.0,-118.25,15.1
46.0,34.0,-118.0,18.2
46.0,34.0,-117.75,16.3
46.0,34.25,-118.5,14.4
46.0,34.25,-118.25,15.2
46.0,34.25,-118.0,17.7
46.0,34.25,-117.75,15.8
47.0,33.75,-118.5,11.7
47.0,33.75,-118.25,9.5
47.0,33.75,-118.0,9.6
47.0,33.75,-117.75,8.4
47.0,34.0,-118.5,12.7
47.0,34.0,-118.25,12.8
47.0,34.0,-118.0,15.0
47.0,34.0,-117.75,13.9
47.0,34.25,-118.5,12.9
47.0,34.25,-118.25,13.8
47.0,34.25,-118.0,16.7
47.0,34.25,-117.75,15.7
48.0,33.75,-118.5,11.6
48.0,33.75,-118.25,9.1
48.0,33.75,-118.0,9.1
48.0,33.75,-117.75,8.1
48.0,34.0,-118.5,11.6
48.0,34.0,-118.25,11.6
48.0,34.0,-118.0,13.0
48.0,34.0,-117.75,12.0
48.0,34.25,-118.5,11.8
48.0,34.25,-118.25,12.7
48.0,34.25,-118.0,15.3
48.0,34.25,-117.75,15.4
