datehour,pm25_obs,pm25_geoscf,pm25_obs_lag1,pm25_obs_lag2,pm25_obs_lag3,pm25_obs_lag4,pm25_obs_lag5,pm25_obs_lag6,pm25_obs_lag7,pm25_obs_lag8,pm25_obs_lag9,pm25_obs_lag10,pm25_obs_lag11,pm25_obs_lag12,pm25_obs_lag13,pm25_obs_lag14,pm25_obs_lag15,pm25_obs_lag16,pm25_obs_lag17,pm25_obs_lag18,pm25_obs_lag19,pm25_obs_lag20,pm25_obs_lag21,pm25_obs_lag22,pm25_obs_lag23,pm25_obs_lag24,pm25_geoscf_lag1,pm25_geoscf_lag3,hour,dayofweek
2023-08-19 00:00:00,5.383333333333333,5.791666666666667,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,7.933333333333334,7.45,8.316666666666666,8.75,7.3,8.15,5.658333333333334,6.716666666666666,0,5
2023-08-19 01:00:00,7.066666666666666,6.891666666666667,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,7.933333333333334,7.45,8.316666666666666,8.75,7.3,5.791666666666667,6.041666666666667,1,5
2023-08-19 02:00:00,7.366666666666667,9.891666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,7.933333333333334,7.45,8.316666666666666,8.75,6.891666666666667,5.658333333333334,2,5
2023-08-19 03:00:00,6.05,13.458333333333334,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,7.933333333333334,7.45,8.316666666666666,9.891666666666667,5.791666666666667,3,5
2023-08-19 04:00:00,7.25,17.483333333333334,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,7.933333333333334,7.45,13.458333333333334,6.891666666666667,4,5
2023-08-19 05:00:00,7.483333333333333,21.733333333333334,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,7.933333333333334,17.483333333333334,9.891666666666667,5,5
2023-08-19 06:00:00,8.133333333333333,25.900000000000002,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,8.366666666666667,21.733333333333334,13.458333333333334,6,5
2023-08-19 07:00:00,9.1,29.983333333333334,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,9.166666666666666,25.900000000000002,17.483333333333334,7,5
2023-08-19 08:00:00,6.466666666666666,33.99166666666667,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,8.3,29.983333333333334,21.733333333333334,8,5
2023-08-19 09:00:00,6.316666666666666,37.083333333333336,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,7.083333333333333,33.99166666666667,25.900000000000002,9,5
2023-08-19 10:00:00,7.483333333333334,39.574999999999996,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,8.683333333333334,37.083333333333336,29.983333333333334,10,5
2023-08-19 11:00:00,9.016666666666667,41.05833333333333,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,10.233333333333333,39.574999999999996,33.99166666666667,11,5
2023-08-19 12:00:00,8.016666666666667,43.083333333333336,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,11.083333333333334,41.05833333333333,37.083333333333336,12,5
2023-08-19 13:00:00,8.15,46.625,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,11.666666666666666,43.083333333333336,39.574999999999996,13,5
2023-08-19 14:00:00,8.583333333333334,42.75833333333333,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,14.766666666666666,46.625,41.05833333333333,14,5
2023-08-19 15:00:00,8.933333333333334,18.141666666666666,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,15.233333333333334,42.75833333333333,43.083333333333336,15,5
2023-08-19 16:00:00,9.883333333333335,11.799999999999999,8.933333333333334,8.583333333333334,8.15,8.016666666666667,9.016666666666667,7.483333333333334,6.316666666666666,6.466666666666666,9.1,8.133333333333333,7.483333333333333,7.25,6.05,7.366666666666667,7.066666666666666,5.383333333333333,6.866666666666667,8.133333333333333,9.366666666666667,12.733333333333334,13.116666666666667,12.58,12.66,14.3,18.141666666666666,46.625,16,5
