datehour,pm25_obs,pm25_geoscf,pm25_obs_lag1
2023-08-09 08:00:00,9.200000000000001,43.86666666666667,14.071428571428571
2023-08-09 09:00:00,10.757142857142856,46.99166666666667,9.200000000000001
2023-08-09 10:00:00,10.557142857142859,49.85833333333334,10.757142857142856
2023-08-09 11:00:00,11.228571428571428,52.48333333333333,10.557142857142859
2023-08-09 12:00:00,11.37142857142857,47.958333333333336,11.228571428571428
2023-08-09 13:00:00,12.671428571428573,50.525,11.37142857142857
2023-08-09 14:00:00,11.4,32.85,12.671428571428573
2023-08-09 15:00:00,11.12857142857143,19.658333333333335,11.4
2023-08-09 16:00:00,11.316666666666668,15.058333333333332,11.12857142857143
2023-08-09 17:00:00,11.316666666666668,12.883333333333333,11.316666666666668
2023-08-09 18:00:00,12.216666666666667,11.225,11.316666666666668
2023-08-09 19:00:00,12.299999999999999,9.883333333333335,12.216666666666667
2023-08-09 20:00:00,11.542857142857143,9.025,12.299999999999999
2023-08-09 21:00:00,11.771428571428572,8.558333333333334,11.542857142857143
2023-08-09 22:00:00,12.571428571428571,8.358333333333333,11.771428571428572
2023-08-09 23:00:00,11.028571428571428,8.283333333333333,12.571428571428571
2023-08-10 00:00:00,9.885714285714286,8.416666666666666,11.028571428571428
2023-08-10 01:00:00,8.1,8.983333333333333,9.885714285714286
2023-08-10 02:00:00,9.442857142857141,10.9,8.1
2023-08-10 03:00:00,8.471428571428572,14.766666666666666,9.442857142857141
2023-08-10 04:00:00,8.7,18.724999999999998,8.471428571428572
2023-08-10 05:00:00,8.385714285714286,22.3,8.7
2023-08-10 06:00:00,7.614285714285714,25.558333333333334,8.385714285714286
2023-08-10 07:00:00,7.071428571428571,28.900000000000002,7.614285714285714
2023-08-10 08:00:00,7.1000000000000005,31.566666666666666,7.071428571428571
2023-08-10 09:00:00,7.442857142857142,33.94166666666667,7.1000000000000005
2023-08-10 10:00:00,8.857142857142858,36.13333333333333,7.442857142857142
2023-08-10 11:00:00,7.6571428571428575,38.15833333333333,8.857142857142858
2023-08-10 12:00:00,9.985714285714286,24.741666666666664,7.6571428571428575
2023-08-10 13:00:00,11.0,23.308333333333334,9.985714285714286
2023-08-10 14:00:00,8.142857142857142,19.125,11.0
2023-08-10 15:00:00,8.785714285714286,14.424999999999999,8.142857142857142
2023-08-10 16:00:00,8.9,11.908333333333333,8.785714285714286
2023-08-10 17:00:00,7.471428571428571,10.433333333333334,8.9
2023-08-10 18:00:00,8.871428571428572,9.458333333333334,7.471428571428571
2023-08-10 19:00:00,9.485714285714286,8.9,8.871428571428572
2023-08-10 20:00:00,9.785714285714286,8.516666666666667,9.485714285714286
2023-08-10 21:00:00,8.285714285714286,8.266666666666667,9.785714285714286
2023-08-10 22:00:00,6.014285714285714,7.991666666666666,8.285714285714286
2023-08-10 23:00:00,5.914285714285714,7.75,6.014285714285714
2023-08-11 00:00:00,5.928571428571429,7.658333333333334,5.914285714285714
2023-08-11 01:00:00,5.3999999999999995,7.8500000000000005,5.928571428571429
2023-08-11 02:00:00,5.042857142857143,8.966666666666667,5.3999999999999995
2023-08-11 03:00:00,5.314285714285715,11.525,5.042857142857143
2023-08-11 04:00:00,6.4142857142857155,14.266666666666666,5.314285714285715
2023-08-11 05:00:00,4.8999999999999995,16.55,6.4142857142857155
2023-08-11 06:00:00,4.628571428571428,19.075,4.8999999999999995
2023-08-11 07:00:00,4.942857142857143,21.866666666666664,4.628571428571428
2023-08-11 08:00:00,4.757142857142857,24.275000000000002,4.942857142857143
2023-08-11 09:00:00,6.3,26.400000000000002,4.757142857142857
2023-08-11 10:00:00,8.142857142857142,26.141666666666666,6.3
2023-08-11 11:00:00,8.171428571428573,24.849999999999998,8.142857142857142
2023-08-11 12:00:00,6.942857142857143,25.349999999999998,8.171428571428573
2023-08-11 13:00:00,8.042857142857143,26.099999999999998,6.942857142857143
2023-08-11 14:00:00,8.314285714285715,20.841666666666665,8.042857142857143
2023-08-11 15:00:00,7.928571428571429,15.533333333333333,8.314285714285715
2023-08-11 16:00:00,8.5,12.358333333333334,7.928571428571429
2023-08-11 17:00:00,8.342857142857143,11.066666666666668,8.5
2023-08-11 18:00:00,8.8,10.358333333333333,8.342857142857143
2023-08-11 19:00:00,8.8,9.75,8.8
2023-08-11 20:00:00,8.428571428571429,9.216666666666667,8.8
2023-08-11 21:00:00,8.671428571428573,8.833333333333334,8.428571428571429
2023-08-11 22:00:00,8.585714285714285,8.4,8.671428571428573
2023-08-11 23:00:00,7.8,8.075000000000001,8.585714285714285
2023-08-12 00:00:00,7.128571428571429,7.9750000000000005,7.8
2023-08-12 01:00:00,6.885714285714286,8.291666666666666,7.128571428571429
2023-08-12 02:00:00,6.742857142857143,9.799999999999999,6.885714285714286
2023-08-12 03:00:00,7.014285714285714,13.008333333333333,6.742857142857143
2023-08-12 04:00:00,7.042857142857143,15.9,7.014285714285714
2023-08-12 05:00:00,6.814285714285715,19.091666666666665,7.042857142857143
2023-08-12 06:00:00,7.214285714285714,23.0,6.814285714285715
2023-08-12 07:00:00,10.471428571428572,27.483333333333334,7.214285714285714
2023-08-12 08:00:00,8.114285714285716,30.875,10.471428571428572
2023-08-12 09:00:00,8.77142857142857,31.8,8.114285714285716
2023-08-12 10:00:00,8.585714285714285,32.96666666666667,8.77142857142857
2023-08-12 11:00:00,8.528571428571428,34.208333333333336,8.585714285714285
2023-08-12 12:00:00,9.928571428571429,43.88333333333333,8.528571428571428
2023-08-12 13:00:00,12.657142857142857,47.88333333333333,9.928571428571429
2023-08-12 14:00:00,14.728571428571428,40.09166666666667,12.657142857142857
2023-08-12 15:00:00,14.4,23.525000000000002,14.728571428571428
2023-08-12 16:00:00,14.5,14.758333333333333,14.4
2023-08-12 17:00:00,10.928571428571429,11.608333333333334,14.5
2023-08-12 18:00:00,10.514285714285714,10.625,10.928571428571429
2023-08-12 19:00:00,9.642857142857142,9.883333333333333,10.514285714285714
2023-08-12 20:00:00,8.6,9.466666666666667,9.642857142857142
2023-08-12 21:00:00,8.628571428571428,9.133333333333333,8.6
2023-08-12 22:00:00,8.085714285714285,8.700000000000001,8.628571428571428
2023-08-12 23:00:00,7.457142857142857,8.408333333333333,8.085714285714285
2023-08-13 00:00:00,8.785714285714286,8.208333333333334,7.457142857142857
2023-08-13 01:00:00,7.714285714285714,8.266666666666667,8.785714285714286
2023-08-13 02:00:00,7.914285714285714,9.625,7.714285714285714
2023-08-13 03:00:00,9.942857142857141,12.975,7.914285714285714
2023-08-13 04:00:00,6.057142857142857,17.041666666666668,9.942857142857141
2023-08-13 05:00:00,7.428571428571429,21.058333333333334,6.057142857142857
2023-08-13 06:00:00,8.1,25.416666666666668,7.428571428571429
2023-08-13 07:00:00,9.685714285714285,29.983333333333334,8.1
2023-08-13 08:00:00,9.37142857142857,34.30833333333333,9.685714285714285
2023-08-13 09:00:00,9.014285714285714,38.31666666666667,9.37142857142857
2023-08-13 10:00:00,8.414285714285715,42.458333333333336,9.014285714285714
2023-08-13 11:00:00,7.371428571428572,46.791666666666664,8.414285714285715
2023-08-13 12:00:00,8.614285714285714,54.85,7.371428571428572
2023-08-13 13:00:00,9.4,58.13333333333333,8.614285714285714
2023-08-13 14:00:00,9.985714285714286,54.291666666666664,9.4
2023-08-13 15:00:00,11.542857142857143,35.18333333333333,9.985714285714286
2023-08-13 16:00:00,11.314285714285715,26.083333333333332,11.542857142857143
2023-08-13 17:00:00,12.157142857142857,19.175,11.314285714285715
2023-08-13 18:00:00,14.6,14.133333333333333,12.157142857142857
2023-08-13 19:00:00,12.028571428571428,11.491666666666667,14.6
2023-08-13 20:00:00,12.414285714285715,10.025,12.028571428571428
2023-08-13 21:00:00,11.385714285714286,9.066666666666666,12.414285714285715
2023-08-13 22:00:00,11.514285714285716,8.441666666666666,11.385714285714286
2023-08-13 23:00:00,9.785714285714286,8.049999999999999,11.514285714285716
2023-08-14 00:00:00,9.0,7.958333333333333,9.785714285714286
2023-08-14 01:00:00,10.12857142857143,8.233333333333333,9.0
2023-08-14 02:00:00,10.057142857142859,9.674999999999999,10.12857142857143
2023-08-14 03:00:00,9.4,12.808333333333332,10.057142857142859
2023-08-14 04:00:00,9.785714285714286,16.483333333333334,9.4
2023-08-14 05:00:00,8.114285714285714,20.483333333333334,9.785714285714286
2023-08-14 06:00:00,9.057142857142859,25.125,8.114285714285714
2023-08-14 07:00:00,9.228571428571428,29.84166666666667,9.057142857142859
2023-08-14 08:00:00,8.771428571428572,33.916666666666664,9.228571428571428
2023-08-14 09:00:00,9.142857142857142,37.583333333333336,8.771428571428572
2023-08-14 10:00:00,10.142857142857142,41.1,9.142857142857142
2023-08-14 11:00:00,10.1,44.541666666666664,10.142857142857142
2023-08-14 12:00:00,10.657142857142857,45.583333333333336,10.1
2023-08-14 13:00:00,11.928571428571429,50.38333333333333,10.657142857142857
2023-08-14 14:00:00,12.142857142857142,50.958333333333336,11.928571428571429
2023-08-14 15:00:00,14.171428571428573,36.125,12.142857142857142
2023-08-14 16:00:00,14.742857142857144,26.366666666666664,14.171428571428573
2023-08-14 17:00:00,15.342857142857143,19.158333333333335,14.742857142857144
2023-08-14 18:00:00,14.366666666666667,14.191666666666668,15.342857142857143
2023-08-14 19:00:00,11.083333333333334,12.200000000000001,14.366666666666667
2023-08-14 20:00:00,10.516666666666666,10.616666666666667,11.083333333333334
2023-08-14 21:00:00,8.466666666666667,9.591666666666667,10.516666666666666
2023-08-14 22:00:00,7.216666666666666,8.85,8.466666666666667
2023-08-14 23:00:00,6.383333333333333,8.416666666666666,7.216666666666666
2023-08-15 00:00:00,5.866666666666667,8.408333333333333,6.383333333333333
2023-08-15 01:00:00,5.766666666666667,8.95,5.866666666666667
2023-08-15 02:00:00,8.133333333333333,11.508333333333333,5.766666666666667
2023-08-15 03:00:00,7.6000000000000005,15.583333333333334,8.133333333333333
2023-08-15 04:00:00,8.016666666666666,20.166666666666668,7.6000000000000005
2023-08-15 05:00:00,7.416666666666667,25.183333333333334,8.016666666666666
2023-08-15 06:00:00,8.25,30.349999999999998,7.416666666666667
2023-08-15 07:00:00,10.266666666666667,35.608333333333334,8.25
2023-08-15 08:00:00,11.366666666666667,40.291666666666664,10.266666666666667
2023-08-15 09:00:00,10.866666666666667,44.324999999999996,11.366666666666667
2023-08-15 10:00:00,11.566666666666668,47.94166666666666,10.866666666666667
2023-08-15 11:00:00,10.916666666666666,51.44166666666666,11.566666666666668
