AQSID,Latitude,Longitude,ValidTime,PM25
840060374010,34.181977,-118.363036,4,32.7
840060374009,33.793713,-118.171019,4,14.4
060371302,33.9014,-118.205,4,16.6
060590007,33.830586,-117.938509,4,26.2
060370016,34.1439,-117.8508,4,6.6
060371103,34.066429,-118.226755,4,15.9
840060374009,33.793713,-118.171019,5,12.9
060370016,34.1439,-117.8508,5,6.6
840060374010,34.181977,-118.363036,5,19.0
060590007,33.830586,-117.938509,5,12.5
060371103,34.066429,-118.226755,5,13.9
060371302,33.9014,-118.205,5,14.9
060590007,33.830586,-117.938509,6,16.4
060371103,34.066429,-118.226755,6,18.1
060371302,33.9014,-118.205,6,11.7
060370016,34.1439,-117.8508,6,5.4
840060374009,33.793713,-118.171019,6,17.4
840060374010,34.181977,-118.363036,6,15.5
060371103,34.066429,-118.226755,7,19.8
840060374009,33.793713,-118.171019,7,14.2
060590007,33.830586,-117.938509,7,13.4
840060374010,34.181977,-118.363036,7,17.3
060370016,34.1439,-117.8508,7,7.6
060371302,33.9014,-118.205,7,14.2
060371302,33.9014,-118.205,8,18.5
840060374009,33.793713,-118.171019,8,15.9
060371103,34.066429,-118.226755,8,17.9
060370016,34.1439,-117.8508,8,8.4
060590007,33.830586,-117.938509,8,15.2
840060374010,34.181977,-118.363036,8,18.8
840060374010,34.181977,-118.363036,9,17.0
060590007,33.830586,-117.938509,9,14.7
840060374009,33.793713,-118.171019,9,15.7
060371302,33.9014,-118.205,9,16.6
060370016,34.1439,-117.8508,9,6.4
060371103,34.066429,-118.226755,9,18.1
840060374009,33.793713,-118.171019,10,13.2
060371103,34.066429,-118.226755,10,12.9
060370016,34.1439,-117.8508,10,2.8
060371302,33.9014,-118.205,10,15.6
060590007,33.830586,-117.938509,10,18.1
840060374010,34.181977,-118.363036,10,9.8
060371302,33.9014,-118.205,11,14.4
840060374009,33.793713,-118.171019,11,16.6
840060374010,34.181977,-118.363036,11,10.1
060590007,33.830586,-117.938509,11,14.9
060370016,34.1439,-117.8508,11,-0.8
060371103,34.066429,-118.226755,11,15.9
060370016,34.1439,-117.8508,12,1.8
060371103,34.066429,-118.226755,12,14.9
840060374010,34.181977,-118.363036,12,11.1
060371302,33.9014,-118.205,12,13.7
840060374009,33.793713,-118.171019,12,12.9
060590007,33.830586,-117.938509,12,12.5
060371103,34.066429,-118.226755,13,12.7
840060374010,34.181977,-118.363036,13,11.1
060371302,33.9014,-118.205,13,16.4
060370016,34.1439,-117.8508,13,1.8
840060374009,33.793713,-118.171019,13,13.4
060590007,33.830586,-117.938509,13,16.7
060370016,34.1439,-117.8508,14,0.4
060371302,33.9014,-118.205,14,24.2
840060374010,34.181977,-118.363036,14,10.3
840060374009,33.793713,-118.171019,14,12.2
060371103,34.066429,-118.226755,14,10.5
060590007,33.830586,-117.938509,14,22.5
060370016,34.1439,-117.8508,15,3.3
060371103,34.066429,-118.226755,15,9.3
