AQSID,Latitude,Longitude,ValidTime,PM25
060370016,34.1439,-117.8508,4,9.9
060371201,34.1992,-118.5331,4,12.3
060371103,34.066429,-118.226755,4,13.7
060590007,33.830586,-117.938509,4,9.3
840060374009,33.793713,-118.171019,4,10.8
840060374010,34.181977,-118.363036,4,6.9
060371302,33.9014,-118.205,4,9.0
840060374009,33.793713,-118.171019,5,9.8
060590007,33.830586,-117.938509,5,8.3
060371201,34.1992,-118.5331,5,12.1
060371103,34.066429,-118.226755,5,13.7
840060374010,34.181977,-118.363036,5,8.6
060370016,34.1439,-117.8508,5,8.9
060371302,33.9014,-118.205,5,20.3
060371201,34.1992,-118.5331,6,13.0
840060374009,33.793713,-118.171019,6,9.3
840060374010,34.181977,-118.363036,6,7.4
060371103,34.066429,-118.226755,6,10.7
060371302,33.9014,-118.205,6,5.4
060370016,34.1439,-117.8508,6,10.2
060590007,33.830586,-117.938509,6,5.4
840060374009,33.793713,-118.171019,7,10.3
060590007,33.830586,-117.938509,7,7.1
060370016,34.1439,-117.8508,7,6.7
060371201,34.1992,-118.5331,7,9.6
060371103,34.066429,-118.226755,7,9.3
060371302,33.9014,-118.205,7,14.1
840060374010,34.181977,-118.363036,7,9.5
060371302,33.9014,-118.205,8,9.0
840060374009,33.793713,-118.171019,8,6.8
060371201,34.1992,-118.5331,8,10.8
060371103,34.066429,-118.226755,8,9.8
060370016,34.1439,-117.8508,8,5.2
060590007,33.830586,-117.938509,8,11.0
840060374010,34.181977,-118.363036,8,9.8
060371103,34.066429,-118.226755,9,11.2
060590007,33.830586,-117.938509,9,11.7
840060374010,34.181977,-118.363036,9,7.6
060370016,34.1439,-117.8508,9,8.9
060371302,33.9014,-118.205,9,6.6
060371201,34.1992,-118.5331,9,13.1
840060374009,33.793713,-118.171019,9,10.3
060371302,33.9014,-118.205,10,6.1
840060374009,33.793713,-118.171019,10,8.1
060371103,34.066429,-118.226755,10,9.8
060590007,33.830586,-117.938509,10,9.4
060371201,34.1992,-118.5331,10,11.8
060370016,34.1439,-117.8508,10,7.7
840060374010,34.181977,-118.363036,10,7.6
840060374009,33.793713,-118.171019,11,5.6
060371302,33.9014,-118.205,11,7.3
840060374010,34.181977,-118.363036,11,5.4
060370016,34.1439,-117.8508,11,5.2
060371103,34.066429,-118.226755,11,8.6
060371201,34.1992,-118.5331,11,10.6
060590007,33.830586,-117.938509,11,6.6
840060374010,34.181977,-118.363036,12,4.0
060590007,33.830586,-117.938509,12,8.1
060371201,34.1992,-118.5331,12,7.9
840060374009,33.793713,-118.171019,12,9.5
060371302,33.9014,-118.205,12,5.6
060370016,34.1439,-117.8508,12,7.4
060371103,34.066429,-118.226755,12,9.3
060370016,34.1439,-117.8508,13,5.9
840060374009,33.793713,-118.171019,13,10.0
060371302,33.9014,-118.205,13,11.2
840060374010,34.181977,-118.363036,13,7.8
060590007,33.830586,-117.938509,13,10.6
060371103,34.066429,-118.226755,13,13.4
060371201,34.1992,-118.5331,13,9.9
060371302,33.9014,-118.205,14,11.7
060590007,33.830586,-117.938509,14,11.8
840060374009,33.793713,-118.171019,14,11.2
060371103,34.066429,-118.226755,14,15.4
060371201,34.1992,-118.5331,14,19.9
060370016,34.1439,-117.8508,14,6.2
840060374010,34.181977,-118.363036,14,15.5
060371302,33.9014,-118.205,15,9.7
840060374010,34.181977,-118.363036,15,8.3
060370016,34.1439,-117.8508,15,10.2
060371201,34.1992,-118.5331,15,17.3
060590007,33.830586,-117.938509,15,13.2
840060374009,33.793713,-118.171019,15,13.4
060371103,34.066429,-118.226755,15,16.6
060371103,34.066429,-118.226755,16,20.0
840060374009,33.793713,-118.171019,16,14.2
840060374010,34.181977,-118.363036,16,15.7
060590007,33.830586,-117.938509,16,15.9
060371302,33.9014,-118.205,16,17.6
060370016,34.1439,-117.8508,16,8.9
060371201,34.1992,-118.5331,16,18.7
060370016,34.1439,-117.8508,17,15.4
840060374010,34.181977,-118.363036,17,12.7
060371302,33.9014,-118.205,17,16.8
060590007,33.830586,-117.938509,17,15.2
060371103,34.066429,-118.226755,17,17.8
840060374009,33.793713,-118.171019,17,14.7
060371201,34.1992,-118.5331,17,14.1
840060374009,33.793713,-118.171019,18,14.6
060590007,33.830586,-117.938509,18,15.4
060371201,34.1992,-118.5331,18,8.9
060371103,34.066429,-118.226755,18,16.6
840060374010,34.181977,-118.363036,18,13.2
060370016,34.1439,-117.8508,18,11.4
060371302,33.9014,-118.205,18,19.8
060371103,34.066429,-118.226755,19,17.4
840060374009,33.793713,-118.171019,19,14.7
060590007,33.830586,-117.938509,19,11.3
060371201,34.1992,-118.5331,19,6.5
840060374010,34.181977,-118.363036,19,14.2
060371302,33.9014,-118.205,19,16.1
060370016,34.1439,-117.8508,19,8.9
060371302,33.9014,-118.205,20,12.2
060371103,34.066429,-118.226755,20,18.8
840060374009,33.793713,-118.171019,20,15.1
840060374010,34.181977,-118.363036,20,13.2
060370016,34.1439,-117.8508,20,9.4
060371201,34.1992,-118.5331,20,9.9
060590007,33.830586,-117.938509,20,12.0
060370016,34.1439,-117.8508,21,13.1
840060374010,34.181977,-118.363036,21,12.0
060590007,33.830586,-117.938509,21,13.4
060371201,34.1992,-118.5331,21,7.5
060371103,34.066429,-118.226755,21,15.6
840060374009,33.793713,-118.171019,21,10.0
060371302,33.9014,-118.205,21,10.0
060370016,34.1439,-117.8508,22,16.2
060590007,33.830586,-117.938509,22,12.9
840060374009,33.793713,-118.171019,22,10.5
060371103,34.066429,-118.226755,22,10.7
840060374010,34.181977,-118.363036,22,13.0
060371302,33.9014,-118.205,22,8.5
060371201,34.1992,-118.5331,22,5.3
060370016,34.1439,-117.8508,23,15.6
840060374010,34.181977,-118.363036,23,10.0
060371103,34.066429,-118.226755,23,14.1
060371302,33.9014,-118.205,23,9.2
060590007,33.830586,-117.938509,23,16.9
840060374009,33.793713,-118.171019,23,10.0
060371201,34.1992,-118.5331,23,10.9
060370016,34.1439,-117.8508,24,11.9
060371201,34.1992,-118.5331,24,14.3
060371103,34.066429,-118.226755,24,9.5
060590007,33.830586,-117.938509,24,9.6
840060374010,34.181977,-118.363036,24,8.8
060371302,33.9014,-118.205,24,7.1
840060374009,33.793713,-118.171019,24,9.0
060370016,34.1439,-117.8508,25,9.1
060371201,34.1992,-118.5331,25,9.7
060590007,33.830586,-117.938509,25,9.6
840060374009,33.793713,-118.171019,25,7.1
840060374010,34.181977,-118.363036,25,9.5
060371302,33.9014,-118.205,25,8.8
060371103,34.066429,-118.226755,25,8.8
840060374010,34.181977,-118.363036,26,5.9
060590007,33.830586,-117.938509,26,9.1
060371302,33.9014,-118.205,26,7.3
