AQSID,Latitude,Longitude,ValidTime,PM25
361010003,42.0972,-77.2103,4,5.8
840421150215,41.867336,-75.686602,4,7.7
000100132,49.323891,-123.083611,4,5.0
360590005,40.7447,-73.5869,4,1.3
120090007,28.0542,-80.6283,4,6.5
000102102,49.20083,-123.99389,4,1.0
160570005,46.728199,-116.954597,4,17.0
840060195025,36.72622,-119.73249,4,13.6
840440070040,41.771987,-71.427881,4,3.0
060731016,32.845467,-117.123894,4,8.7
060710005,34.243132,-117.272275,4,1.1
410050004,45.25928,-122.588151,4,6.7
060270002,37.360701,-118.330835,4,4.8
290370003,38.75961,-94.57983,4,4.3
000060709,46.533194,-84.309917,4,4.0
181630021,38.01325,-87.577923,4,8.9
000052301,46.035,-74.4819,4,4.8
000054401,45.1167,-74.2833,4,7.1
420630004,40.5633,-78.92,4,4.8
060773005,37.6825,-121.4406,4,4.0
191471002,43.123299,-94.693298,4,20.0
481410057,31.66752,-106.28774,4,6.8
530530031,47.2656,-122.3858,4,4.0
240330030,39.055302,-76.878304,4,6.0
280450003,30.300917,-89.395954,4,8.8
240190004,38.5876,-76.1408,4,5.0
060250007,32.978298,-115.5383,4,6.0
840080010010,39.8281,-104.93645,4,10.0
300290049,48.363694,-114.189272,4,13.7
360850111,40.5802,-74.1994,4,-2.5
410670004,45.528501,-122.972398,4,2.6
530090013,48.2867,-124.6203,4,2.0
124000060434,43.546174,-79.658797,4,7.0
160010010,43.600699,-116.347853,4,22.9
370350004,35.728889,-81.365556,4,4.0
320310025,39.399841,-119.739606,4,5.0
121130015,30.3942,-87.0081,4,8.9
220550007,30.2258,-92.042801,4,9.0
840191535885,41.667032,-93.599221,4,12.0
060611004,39.166,-120.1488,4,8.0
300710010,48.317507,-107.862471,4,28.5
280330002,34.820633,-89.987782,4,9.6
483550034,27.811814,-97.4657,4,3.8
040278011,32.690277,-114.614441,4,11.0
410350004,42.190296,-121.731369,4,7.9
060631007,40.301899,-121.235001,4,5.0
270072304,47.878159,-95.029172,4,31.8
060850002,36.999571,-121.574684,4,8.0
