AQSID,Latitude,Longitude,ValidTime,PM25
220550007,30.2258,-92.042801,4,-1.6
080130003,40.164585,-105.100861,4,5.2
300270006,47.048537,-109.455315,4,11.1
190130009,42.5014,-92.315804,4,8.0
371310003,36.511708,-77.655389,4,11.0
421010055,39.922516,-75.186783,4,11.8
160491011,46.061322,-116.3467,4,5.9
530330031,47.600863,-122.148397,4,2.8
090031003,41.7847,-72.6297,4,13.2
130890002,33.6906,-84.2731,4,10.0
380530002,47.6011,-103.2642,4,5.8
440071010,41.840302,-71.361702,4,8.0
391510020,40.800717,-81.373,4,26.5
840530739992,48.9477,-122.1471,4,10.0
CC0050138,45.464611,-73.582583,4,17.6
060250007,32.978298,-115.5383,4,10.5
210590005,37.7808,-87.0756,4,9.3
270031002,45.1425,-93.2139,4,21.0
470090101,35.63346,-83.94158,4,5.0
040191032,32.1731,-110.9797,4,5.0
290390001,37.70097,-94.03474,4,0.6
260650018,42.76138,-84.562867,4,18.2
530330024,47.753633,-122.277192,4,2.5
530090013,48.2867,-124.6203,4,0.0
181410015,41.696667,-86.214722,4,19.2
000060104,45.434333,-75.67599,4,18.0
180550001,38.985556,-86.99,4,0.0
360610135,40.8197,-73.9481,4,7.3
840410030014,44.565803,-123.292706,4,2.3
000100132,49.323891,-123.083611,4,5.6
060830011,34.42775,-119.69091,4,13.0
300630037,47.012907,-114.224273,4,28.8
470931020,36.0183,-83.8761,4,11.9
440070022,41.807523,-71.41392,4,14.0
212270009,37.04926,-86.21487,4,13.7
000061502,43.443833,-80.503806,4,31.0
100031007,39.5513,-75.732,4,8.5
340410007,40.924606,-75.067825,4,15.5
280490021,32.346734,-90.225762,4,10.0
360710002,41.4994,-74.0097,4,3.5
483091037,31.6531,-97.0706,4,9.8
060792004,35.02079,-120.56389,4,9.0
210670012,38.065,-84.5,4,18.6
410470041,44.943114,-123.005934,4,3.6
840371190048,35.281791,-80.851473,4,12.0
320030043,36.106389,-115.253333,4,3.6
840040191036,32.32959,-111.058848,4,7.0
391351001,39.83562,-84.72049,4,14.6
420692006,41.4428,-75.6231,4,13.8
490353006,40.733501,-111.871696,4,4.5
840240396431,38.176541,-75.701489,4,5.3
840390610014,39.194331,-84.478974,4,24.1
840390170015,39.49072,-84.36374,4,25.8
461030020,44.087397,-103.273777,4,5.6
530330030,47.597222,-122.319722,4,2.0
060610004,39.1003,-120.9528,4,11.0
530210002,46.5754,-119.0021,4,6.1
300630038,47.17563,-113.476182,4,24.4
391550014,41.23172,-80.80116,4,33.1
350130025,32.310332,-106.751211,4,1.7
124000060450,43.669911,-79.766589,4,33.0
CC0050129,45.651722,-73.573896,4,11.8
471050109,35.7197,-84.3417,4,2.4
410432002,44.3958,-122.7305,4,3.1
060811001,37.4828,-122.2022,4,10.0
170314007,42.0603,-87.8631,4,14.6
060959999,38.167297,-121.688561,4,11.0
010736004,33.565278,-86.796389,4,6.3
040213015,32.884761,-112.03705,4,6.3
011030011,34.5286,-86.9706,4,2.4
270750005,47.9464,-91.4953,4,13.5
410090004,45.768531,-122.7721,4,3.0
420710007,40.0467,-76.2833,4,5.2
124000055801,45.41864,-72.73067,4,12.6
840300410002,48.540373,-109.684432,4,4.9
300890007,47.594395,-115.323746,4,17.0
220630002,30.315,-90.8114,4,8.2
120230002,30.1783,-82.6192,4,6.8
840172010118,42.267002,-89.08917,4,16.3
000100308,48.42389,-123.49278,4,4.0
421010057,39.9603,-75.1424,4,11.0
000053201,48.8183,-72.7428,4,8.9
240290002,39.305199,-75.797203,4,3.0
271453052,45.55,-94.1333,4,22.4
530130002,46.318,-117.985,4,6.7
530272002,46.9772,-123.8317,4,2.1
124000050314,46.8615,-71.2572,4,10.9
300530018,48.391672,-115.55228,4,19.3
131530001,32.6056,-83.5979,4,6.9
530639999,47.645351,-117.589027,4,4.0
380650002,47.1858,-101.4281,4,33.5
560330002,44.815142,-106.955933,4,-0.5
060670012,38.683304,-121.164457,4,5.0
290370003,38.75961,-94.57983,4,1.8
061110009,34.40428,-118.80998,4,8.0
160090010,47.3167,-116.570297,4,7.0
471570075,35.151588,-89.85022,4,4.4
840560150006,41.918225,-104.295324,4,1.8
261130001,44.3106,-84.891899,4,13.2
371730002,35.434767,-83.442133,4,7.3
840410512011,45.562203,-122.575624,4,2.8
410330036,42.1617,-123.64835,4,3.0
060290014,35.356615,-119.062613,4,9.0
420110011,40.3833,-75.9686,4,5.0
840391450015,38.59246,-82.80677,4,18.7
840410050011,45.291413,-122.332626,4,4.1
840080010010,39.8281,-104.93645,4,5.1
840420031301,40.402267,-79.860942,4,28.6
060250005,32.67618,-115.48307,4,16.0
060670010,38.56844,-121.49311,4,9.1
840410150002,42.054597,-124.276768,4,4.1
061050002,40.734722,-122.941109,4,10.0
160830007,42.565089,-114.494717,4,3.0
040130019,33.483799,-112.142601,4,6.8
340230011,40.462181,-74.429436,4,10.2
290950034,39.10465,-94.57055,4,-0.7
840120990022,26.687606,-80.219619,4,6.1
840410510003,45.5901,-122.73762,4,2.5
010735003,33.8017,-86.9425,4,3.7
040131003,33.4105,-111.8651,4,7.5
840300010003,45.206448,-112.642518,4,8.1
080310013,39.7386,-104.9394,4,7.6
080310002,39.751099,-104.987198,4,6.6
482011034,29.7681,-95.2206,4,7.3
840060072003,39.757861,-121.607908,4,11.9
120170006,28.958372,-82.643094,4,9.9
000100125,49.15833,-122.90167,4,4.5
320030298,36.048705,-115.052942,4,2.7
530070011,47.43061,-120.34195,4,3.5
120310077,30.4758,-81.5869,4,10.2
440030002,41.615,-71.7197,4,9.0
130950007,31.5767,-84.1002,4,11.7
530251003,47.24126,-119.84595,4,5.0
040134021,33.41046,-112.002642,4,7.4
400190297,34.256901,-97.474197,4,8.2
120310098,30.1358,-81.6339,4,8.5
550350014,44.761398,-91.413002,4,30.8
300830002,47.8679,-104.676864,4,4.4
450830011,34.955601,-81.924797,4,7.4
060010009,37.743061,-122.169907,4,4.0
100031008,39.57768,-75.6036,4,7.9
261390005,42.894402,-85.852798,4,18.4
420770004,40.6119,-75.4325,4,4.7
840010491003,34.288567,-85.969858,4,8.4
171971002,41.526885,-88.116474,4,22.4
330090010,43.629605,-72.309499,4,5.4
410591003,45.828968,-119.262991,4,7.6
160650002,43.809486,-111.800475,4,6.4
370350004,35.728889,-81.365556,4,9.0
840390170022,39.478686,-84.397112,4,25.0
060658005,33.996387,-117.4925,4,15.4
400710604,36.697189,-97.081278,4,7.5
371190041,35.2411,-80.7831,4,9.0
261530001,46.2889,-85.9503,4,17.0
450450015,34.843899,-82.414597,4,7.0
