AQSID,Latitude,Longitude,ValidTime,PM25
840133030001,32.9672,-82.807,4,7.7
132450091,33.4333,-82.0219,4,8.1
420692006,41.4428,-75.6231,4,5.8
410170004,44.2921,-121.5555,4,5.6
530470013,48.39999,-119.518959,4,-1.0
000104101,49.031168,-118.439088,4,5.8
550630012,43.7781,-91.225,4,9.6
530330010,47.552502,-122.064697,4,0.0
350250008,32.7267,-103.1233,4,2.4
121152002,27.0892,-82.3625,4,6.4
483750320,35.2006,-101.9083,4,10.0
840421150215,41.867336,-75.686602,4,4.6
840240476432,38.013875,-75.545666,4,6.0
530090017,48.115,-123.436434,4,2.3
171630010,38.611893,-90.160614,4,10.2
420430401,40.246992,-76.846988,4,6.9
450190046,32.941002,-79.656998,4,16.8
240330030,39.055302,-76.878304,4,9.0
840250250045,42.349954,-71.059194,4,3.7
840390170015,39.49072,-84.36374,4,16.9
530530012,46.7841,-121.740303,4,2.3
840530230001,46.474438,-117.614764,4,6.0
170313103,41.965,-87.8761,4,12.1
371210004,35.912487,-82.062082,4,15.0
120866001,25.4719,-80.4828,4,1.5
060631010,39.8134,-120.4707,4,5.3
121275002,29.2069,-81.0531,4,5.9
340390004,40.641441,-74.208366,4,7.9
160790017,47.536712,-116.236867,4,8.0
530110022,45.863899,-122.410889,4,3.1
840410150002,42.054597,-124.276768,4,3.3
060370016,34.1439,-117.8508,4,9.9
550270001,43.46611,-88.621109,4,10.0
191630015,41.529999,-90.587502,4,8.9
482450021,29.9219,-93.9139,4,7.0
410470007,45.014998,-122.790382,4,2.8
300630037,47.012907,-114.224273,4,16.7
TT9209004,36.922222,-94.83889,4,13.3
840120990022,26.687606,-80.219619,4,4.8
360551007,43.1461,-77.5481,4,13.2
000055301,45.29417,-73.3489,4,4.8
160850002,44.890197,-116.1065,4,5.0
212270009,37.04926,-86.21487,4,10.1
391550014,41.23172,-80.80116,4,34.3
481130069,32.82,-96.86,4,11.5
490353006,40.733501,-111.871696,4,4.0
350011013,35.187801,-106.603897,4,3.9
360050080,40.8367,-73.9214,4,1.6
290950034,39.10465,-94.57055,4,20.7
530770015,46.380199,-120.332603,4,6.0
060850006,37.338202,-121.849892,4,7.0
350011012,35.185,-106.5077,4,3.2
483611100,30.18,-93.8731,4,10.8
840410510003,45.5901,-122.73762,4,2.0
482010066,29.7233,-95.6358,4,9.5
484790313,27.5994,-99.5333,4,4.4
840410670006,45.52483,-123.10554,4,1.8
410290203,42.1941,-122.7086,4,6.6
171430037,40.6978,-89.5889,4,9.8
530610020,48.246799,-121.603104,4,4.0
480291069,29.5294,-98.39139,4,7.0
840450190020,32.84,-79.96,4,17.9
230090103,44.377048,-68.260902,4,2.7
410290019,42.623225,-122.810158,4,3.7
000063301,45.224278,-78.932944,4,11.0
171570001,38.1761,-89.7883,4,8.9
160570005,46.728199,-116.954597,4,17.0
170316005,41.864329,-87.748826,4,10.3
CC0050128,45.468297,-73.741185,4,3.5
CC0041501,47.363195,-68.322302,4,5.4
CC0040901,45.086944,-67.073889,4,3.8
240313001,39.114399,-77.106903,4,6.0
040213002,33.42,-111.5042,4,4.0
480290677,29.423933,-98.580505,4,14.0
420710012,40.0439,-76.1125,4,7.4
410310007,44.6306,-121.131599,4,5.3
181050003,39.159372,-86.504747,4,13.2
480290059,29.275299,-98.311699,4,9.4
320030024,36.815897,-114.050347,4,3.8
400019009,35.750599,-94.669701,4,15.1
380070002,46.949699,-103.514397,4,5.7
160150002,44.104498,-115.972386,4,3.0
CC0050136,45.512189,-73.566872,4,3.1
530710005,46.0588,-118.3514,4,9.9
420030064,40.323898,-79.868301,4,37.0
840060731017,32.985442,-117.08218,4,9.7
051190007,34.7561,-92.2758,4,22.9
210590005,37.7808,-87.0756,4,9.9
450370001,33.7397,-81.8536,4,13.6
530110011,45.6166,-122.516602,4,0.9
530330057,47.559975,-122.338265,4,4.0
410510080,45.496641,-122.602877,4,2.6
060470003,37.2817,-120.433601,4,3.0
201950001,38.7703,-99.7636,4,6.3
380570004,47.2986,-101.7669,4,6.5
840410530004,44.92261,-123.301956,4,1.6
191390019,41.4014,-91.0684,4,6.0
060750005,37.7658,-122.3978,4,5.0
410390060,44.0263,-123.08377,4,2.4
370670030,36.025981,-80.34225,4,27.6
530470010,48.4772,-120.1906,4,4.8
481671034,29.2631,-94.8564,4,10.0
000100125,49.15833,-122.90167,4,3.2
040131004,33.560299,-112.066299,4,6.0
120830003,29.170799,-82.1008,4,6.9
211110051,38.0608,-85.8961,4,13.1
261470005,42.9533,-82.4564,4,16.9
295100007,38.5425,-90.263611,4,10.2
840340292002,39.994908,-74.170447,4,6.0
124000060440,43.78047,-79.467372,4,13.0
180570007,39.960884,-85.939546,4,14.0
CC0050131,45.539928,-73.540388,4,5.1
510870014,37.55652,-77.40027,4,10.7
391510020,40.800717,-81.373,4,27.6
420070014,40.747799,-80.316704,4,39.8
482010046,29.8281,-95.2842,4,13.0
130590002,33.925,-83.3575,4,8.1
421010075,40.054171,-74.985166,4,5.1
840410270001,45.685138,-121.527478,4,2.7
210373002,39.0217,-84.4744,4,12.9
391030004,41.0604,-81.9239,4,23.0
261610008,42.24,-83.5997,4,21.2
371830014,35.856111,-78.574167,4,17.0
060830011,34.42775,-119.69091,4,10.0
060531003,36.694261,-121.623271,4,7.0
011250011,33.095379,-87.481507,4,11.7
080677003,37.10258,-107.870219,4,3.1
120573002,27.9659,-82.230617,4,5.5
061112002,34.27632,-118.68369,4,8.0
450790007,34.093899,-80.962196,4,10.9
440090007,41.4942,-71.4219,4,4.0
840060831009,34.890667,-120.432844,4,4.0
190450019,41.823101,-90.211899,4,11.0
320310025,39.399841,-119.739606,4,3.0
060250005,32.67618,-115.48307,4,3.8
482570005,32.565,-96.3175,4,11.6
270834210,44.4572,-95.835,4,20.7
011190003,32.36253,-88.27792,4,7.4
061111004,34.44806,-119.2313,4,12.0
401431127,36.206699,-95.976402,4,15.1
360010005,42.6425,-73.7547,4,6.4
000100308,48.42389,-123.49278,4,3.0
360652001,43.0994,-75.225,4,4.0
840410510039,45.5418,-122.5795,4,2.3
350130025,32.310332,-106.751211,4,0.8
000103601,49.238008,-121.762264,4,5.0
490353013,40.496408,-112.036305,4,4.4
090031003,41.7847,-72.6297,4,4.0
482010055,29.6958,-95.4992,4,10.0
840060792020,35.259473,-120.644493,4,10.0
124000051111,45.8713,-72.50318,4,4.9
530450007,47.213551,-123.100807,4,15.8
390490081,40.087807,-82.959585,4,24.6
000061104,44.301848,-78.346384,4,7.0
060670006,38.613804,-121.368007,4,6.0
240430009,39.565601,-77.721901,4,5.0
420110011,40.3833,-75.9686,4,5.0
000060515,43.257444,-79.90775,4,12.0
130210012,32.8031,-83.5447,4,6.6
250250002,42.3489,-71.097702,4,4.0
840530250003,47.385564,-119.489855,4,3.3
060670015,38.593328,-121.503728,4,6.0
360470118,40.694401,-73.928596,4,3.4
530630047,47.6997,-117.4263,4,6.7
530251002,47.1303,-119.2726,4,7.0
450830011,34.955601,-81.924797,4,11.1
360470052,40.641819,-74.018707,4,4.3
840340210008,40.222421,-74.763167,4,9.6
840191535885,41.667032,-93.599221,4,8.0
000060904,42.974485,-81.200813,4,14.0
530530024,47.22634,-122.46256,4,0.0
000061009,42.990263,-82.395341,4,15.0
240051007,39.462002,-76.631599,4,7.0
391530017,41.063526,-81.468956,4,26.6
482010024,29.9011,-95.3261,4,7.0
840180190010,38.288191,-85.741337,4,16.4
350010023,35.1353,-106.584702,4,3.3
481410057,31.66752,-106.28774,4,2.9
061070009,36.489399,-118.826897,4,8.0
840TT5821016,33.9446,-116.8303,4,5.0
530150015,46.1394,-122.9619,4,2.7
390870012,38.508114,-82.659301,4,11.4
000100134,49.18639,-123.15222,4,3.8
230010011,44.089355,-70.214134,4,4.0
530570015,48.410198,-122.337601,4,4.4
840530739992,48.9477,-122.1471,4,5.1
840110010053,38.875161,-77.012816,4,8.0
840550250047,43.07378,-89.43595,4,11.6
840390610014,39.194331,-84.478974,4,14.9
840440070026,41.874683,-71.379936,4,4.0
410399004,43.7995,-123.0535,4,1.0
060010007,37.687526,-121.784217,4,5.0
261530001,46.2889,-85.9503,4,8.1
471631007,36.5408,-82.5217,4,10.8
400310651,34.632999,-98.428802,4,10.7
460290002,44.89965,-97.128802,4,10.3
060833001,34.605819,-120.07506,4,2.0
361010003,42.0972,-77.2103,4,9.2
090090027,41.301288,-72.902685,4,3.3
530650005,48.54469,-117.903222,4,6.0
CC0050126,45.426509,-73.928944,4,3.3
840060718001,34.264706,-116.861653,4,1.0
360810125,40.739264,-73.817694,4,1.6
390030009,40.771,-84.0539,4,35.0
401359021,35.408138,-94.524414,4,13.0
840530630017,47.663962,-117.25765,4,11.0
530330030,47.597222,-122.319722,4,1.0
380650002,47.1858,-101.4281,4,5.4
121290001,30.0842,-84.1617,4,5.3
530611007,48.054315,-122.171529,4,2.0
840TT5980500,33.71969,-116.1897,4,25.3
840100031012,39.691962,-75.761299,4,7.9
120590004,30.8475,-85.6044,4,11.2
250250042,42.329399,-71.082497,4,4.0
420910013,40.1122,-75.3092,4,3.1
840530470016,48.354124,-120.105116,4,4.1
000060304,44.219953,-76.521143,4,6.0
000063001,43.314603,-79.80277,4,12.0
010735003,33.8017,-86.9425,4,10.0
210930006,37.7064,-85.8517,4,9.4
480612004,26.0733,-97.1667,4,4.0
CC0050135,45.593325,-73.637328,4,5.6
120030002,30.1972,-82.445,4,7.4
420410101,40.2464,-77.1867,4,7.0
840560290001,44.524642,-109.068507,4,11.2
840130210007,32.77729,-83.6412,4,10.5
480290032,29.514999,-98.620003,4,10.0
060959999,38.167297,-121.688561,4,10.0
060192008,36.1994,-120.0991,4,9.0
530090013,48.2867,-124.6203,4,2.0
840401239030,34.776389,-96.677778,4,9.1
170830117,39.101439,-90.344494,4,7.1
060670011,38.302591,-121.420838,4,8.0
060675003,38.494475,-121.211131,4,5.0
000101401,49.36972,-121.49944,4,3.2
240190004,38.5876,-76.1408,4,6.0
250230005,42.065119,-71.012686,4,4.0
060611004,39.166,-120.1488,4,7.0
000055702,46.80238,-71.16834,4,6.5
060090001,38.20185,-120.680277,4,10.0
060932001,41.72679,-122.63359,4,7.0
210470006,36.911667,-87.323608,4,10.4
840450790022,34.075687,-81.124988,4,12.0
530251003,47.24126,-119.84595,4,3.4
361030009,40.8278,-73.0575,4,3.1
060731014,32.579361,-116.929486,4,9.5
191130040,41.9767,-91.6878,4,10.2
010730023,33.5531,-86.815,4,13.7
340210005,40.283092,-74.742645,4,5.2
000050504,48.4153,-71.0528,4,5.2
840320310031,39.521918,-119.795444,4,7.0
840060612003,38.86794,-121.33835,4,6.0
840410290029,42.332037,-122.890678,4,7.6
160210002,48.705551,-116.368965,4,7.2
340070002,39.934446,-75.125291,4,0.0
840060932002,41.312688,-122.318254,4,-1.9
840460990009,43.59901,-96.78331,4,8.3
840100010003,39.155,-75.518056,4,5.4
291893001,38.650259,-90.350463,4,4.9
370650099,35.988278,-77.5843,4,4.0
000065301,42.672127,-81.162948,4,12.0
300490026,46.6588,-112.0131,4,11.7
060371201,34.1992,-118.5331,4,12.3
271377554,46.743889,-92.166946,4,7.2
560250100,42.82231,-106.36501,4,8.0
000050122,45.44866,-73.468631,4,6.2
060130002,37.9383,-122.025,4,6.0
060658001,33.999449,-117.415831,4,9.7
132150008,32.5214,-84.9436,4,9.0
510690010,39.28102,-78.08157,4,24.8
840371190048,35.281791,-80.851473,4,14.0
840410510031,45.4962,-122.4834,4,1.5
300710010,48.317507,-107.862471,4,11.5
320031501,36.139707,-115.175654,4,4.5
410370001,42.189215,-120.353969,4,5.7
080770017,39.063599,-108.561096,4,2.2
000065201,45.338261,-80.039269,4,10.0
390610006,39.2787,-84.36612,4,14.6
421250005,40.1469,-79.9033,4,33.6
840230290033,44.963459,-67.060476,4,4.9
840410351001,42.910942,-122.145116,4,7.2
190130009,42.5014,-92.315804,4,10.0
191370002,40.970001,-95.044998,4,2.0
100010002,38.986672,-75.5568,4,7.4
