AQSID,Latitude,Longitude,ValidTime,PM25
840340310005,40.918381,-74.168092,4,4.6
270072304,47.878159,-95.029172,4,14.7
000061502,43.443833,-80.503806,4,28.0
211950002,37.4828,-82.5353,4,6.7
290370003,38.75961,-94.57983,4,3.2
160571012,46.578731,-116.708958,4,49.7
490071003,39.595798,-110.769997,4,3.9
350010026,35.1441,-106.6044,4,2.6
000100111,49.28083,-122.84917,4,7.7
410170120,44.063916,-121.312554,4,25.6
560350101,42.8698,-109.8708,4,5.3
840410470023,45.143141,-122.854708,4,3.5
391450013,38.754595,-82.917,4,10.2
410111036,43.381943,-124.263885,4,13.3
000052001,46.4425,-72.8928,4,6.9
295100007,38.5425,-90.263611,4,11.6
191770006,40.693298,-92.006104,4,9.0
840401239030,34.776389,-96.677778,4,4.2
840060472510,37.30833,-120.480361,4,12.0
401091037,35.612801,-97.472198,4,8.4
840160550015,47.715385,-116.827245,4,24.0
121030018,27.7858,-82.74,4,4.7
240251001,39.41,-76.2967,4,8.0
060431001,37.748707,-119.587094,4,7.0
124000051111,45.8713,-72.50318,4,5.0
221030002,30.4293,-90.1997,4,6.7
350011012,35.185,-106.5077,4,2.2
420050001,40.8142,-79.565,4,8.1
840120470017,30.426029,-82.795356,4,5.8
840230110016,44.3123,-69.7867,4,5.1
261630099,42.295824,-83.129431,4,60.3
401431127,36.206699,-95.976402,4,5.6
530090015,48.366058,-124.610046,4,6.9
060650016,33.583099,-117.072197,4,8.8
171670012,39.831921,-89.644164,4,17.6
120310077,30.4758,-81.5869,4,6.5
360290005,42.8781,-78.8094,4,27.9
410630001,45.426351,-117.296066,4,10.6
840560290001,44.524642,-109.068507,4,14.7
421010055,39.922516,-75.186783,4,10.7
300290049,48.363694,-114.189272,4,42.6
371210004,35.912487,-82.062082,4,11.0
191032001,41.658195,-91.503471,4,9.4
840391450015,38.59246,-82.80677,4,7.7
840410390101,44.1158,-123.12107,4,19.1
360850111,40.5802,-74.1994,4,-0.1
124000060430,43.709444,-79.5435,4,35.0
060371302,33.9014,-118.205,4,10.0
060658005,33.996387,-117.4925,4,5.3
120590004,30.8475,-85.6044,4,7.8
360710002,41.4994,-74.0097,4,8.5
060270002,37.360701,-118.330835,4,2.4
482151046,26.288622,-98.152066,4,12.2
040213015,32.884761,-112.03705,4,4.6
060730001,32.631229,-117.059074,4,9.6
550410007,45.5639,-88.81,4,5.1
840470990003,35.116866,-87.419726,4,9.5
840320310031,39.521918,-119.795444,4,2.0
840421150215,41.867336,-75.686602,4,5.1
470090101,35.63346,-83.94158,4,2.0
280450003,30.300917,-89.395954,4,8.0
420150011,41.705226,-76.512726,4,5.2
000050204,45.4369,-75.7261,4,9.7
000060512,43.257778,-79.861667,4,14.0
483550032,27.8042,-97.4314,4,5.0
530611007,48.054315,-122.171529,4,6.0
160090010,47.3167,-116.570297,4,42.0
010970003,30.7697,-88.0875,4,9.9
121152002,27.0892,-82.3625,4,6.4
090110124,41.3536,-72.0789,4,4.7
840120990022,26.687606,-80.219619,4,2.8
840410570002,45.454722,-123.82,4,3.3
120570112,27.779712,-82.419835,4,8.2
260050003,42.767799,-86.148598,4,16.0
530650002,47.885201,-117.988602,4,46.2
840410150002,42.054597,-124.276768,4,4.0
390490038,40.11109,-83.065376,4,16.2
170310001,41.6708,-87.7325,4,5.1
511130003,38.5231,-78.4347,4,2.8
271230871,44.9594,-93.0356,4,11.8
840061072003,36.30815,-119.3129,4,16.0
410230002,44.417999,-118.951302,4,23.5
160150001,43.823017,-115.838557,4,25.0
350011013,35.187801,-106.603897,4,2.6
060631007,40.301899,-121.235001,4,2.0
131150003,34.26054,-85.32333,4,3.7
560330002,44.815142,-106.955933,4,10.2
261630097,42.261669,-83.157893,4,13.3
100032004,39.739444,-75.558056,4,6.9
080310013,39.7386,-104.9394,4,3.7
360810120,40.7269,-73.8933,4,0.9
060250007,32.978298,-115.5383,4,4.4
840060374009,33.793713,-118.171019,4,8.0
840300010003,45.206448,-112.642518,4,4.1
410250003,43.58925,-119.048302,4,39.8
080131001,40.0128,-105.2667,4,3.6
210670012,38.065,-84.5,4,10.4
211110051,38.0608,-85.8961,4,18.0
800260006,31.291294,-110.951508,4,25.5
840040191036,32.32959,-111.058848,4,10.0
530030004,46.425598,-117.059799,4,10.0
500070007,44.528389,-72.868973,4,5.0
090090027,41.301288,-72.902685,4,3.6
181670018,39.485987,-87.401312,4,16.9
360671015,43.0528,-76.0597,4,8.5
530331011,47.5297,-122.3203,4,9.4
483230004,28.704607,-100.451155,4,10.7
840410270001,45.685138,-121.527478,4,4.9
530070007,47.83861,-120.02306,4,89.1
340390004,40.641441,-74.208366,4,5.5
360470118,40.694401,-73.928596,4,3.5
060710306,34.510955,-117.32555,4,9.0
240270006,39.143197,-76.846192,4,0.0
360610135,40.8197,-73.9481,4,-0.5
320030540,36.141875,-115.078742,4,3.2
211110080,38.1825,-85.5744,4,22.1
180050008,39.237457,-85.891332,4,17.4
120110034,26.054047,-80.257608,4,4.9
010731010,33.5453,-86.5492,4,8.3
350550005,36.3833,-105.5833,4,1.0
040210001,32.877583,-111.752222,4,7.0
000052801,47.73333,-68.7072,4,8.0
490494001,40.3414,-111.7136,4,6.6
190450019,41.823101,-90.211899,4,8.7
840410050011,45.291413,-122.332626,4,4.5
000053601,46.8508,-70.4528,4,7.2
060675003,38.494475,-121.211131,4,1.0
530630047,47.6997,-117.4263,4,22.0
120310032,30.356111,-81.635556,4,7.0
840060612003,38.86794,-121.33835,4,5.0
840060379035,34.7254,-118.1786,4,-1.0
380150003,46.8253,-100.7681,4,8.7
160850002,44.890197,-116.1065,4,14.0
000062501,44.314472,-81.549722,4,18.0
000101301,49.09556,-122.56694,4,6.7
011190003,32.36253,-88.27792,4,5.7
300630037,47.012907,-114.224273,4,58.6
000052301,46.035,-74.4819,4,5.2
371730002,35.434767,-83.442133,4,4.2
840390170022,39.478686,-84.397112,4,22.7
460290002,44.89965,-97.128802,4,5.6
090030025,41.771444,-72.679923,4,5.6
000050113,45.5472,-73.7472,4,5.3
000055001,46.7686,-75.4319,4,31.0
061070009,36.489399,-118.826897,4,-4.0
261610008,42.24,-83.5997,4,7.6
370670022,36.110933,-80.224411,4,6.4
840060290020,35.04944,-118.18893,4,7.4
840440070026,41.874683,-71.379936,4,6.0
840410170115,44.093619,-121.272518,4,22.2
170830117,39.101439,-90.344494,4,11.4
840245105253,39.33746,-76.58905,4,4.0
124000100121,49.3,-123.02,4,10.1
391030004,41.0604,-81.9239,4,19.1
180570007,39.960884,-85.939546,4,11.8
840471252001,36.611411,-87.384666,4,7.0
240150003,39.701099,-75.860001,4,1.0
371190041,35.2411,-80.7831,4,6.0
000101003,49.04278,-122.30972,4,9.1
840180890034,41.653446,-87.435435,4,9.4
250250042,42.329399,-71.082497,4,4.0
500210002,43.608528,-72.98246,4,8.0
320311007,39.621462,-119.718738,4,4.0
271377554,46.743889,-92.166946,4,12.0
240190004,38.5876,-76.1408,4,6.0
060832011,34.445301,-119.827797,4,11.0
391351001,39.83562,-84.72049,4,14.5
420070014,40.747799,-80.316704,4,13.4
271377550,46.8183,-92.0892,4,13.2
840340071007,39.989036,-75.050008,4,7.1
260990009,42.7314,-82.7936,4,16.7
420450002,39.8356,-75.3725,4,7.7
510870014,37.55652,-77.40027,4,6.5
840310790005,40.918333,-98.378889,4,7.0
840180372001,38.391799,-86.929668,4,9.3
370670030,36.025981,-80.34225,4,6.9
421255200,40.269,-80.244,4,8.4
210430500,38.2383,-82.9883,4,7.3
250230005,42.065119,-71.012686,4,3.0
410470004,44.81029,-122.915085,4,4.0
440071010,41.840302,-71.361702,4,1.0
840410530004,44.92261,-123.301956,4,3.5
CC0050103,45.641026,-73.499682,4,3.8
300930005,46.002399,-112.500893,4,48.2
170310076,41.7547,-87.7136,4,6.8
530710005,46.0588,-118.3514,4,7.5
060670012,38.683304,-121.164457,4,18.0
040213002,33.42,-111.5042,4,-0.8
124000050405,45.41436,-71.88269,4,6.0
124000061703,43.952248,-78.91252,4,19.0
060798002,35.494556,-120.666203,4,2.0
410470123,44.728314,-122.182756,4,7.8
483091037,31.6531,-97.0706,4,8.2
420910013,40.1122,-75.3092,4,6.5
000100110,49.2794,-122.9711,4,7.3
540511002,39.9158,-80.7342,4,8.3
840410510034,45.5187,-122.6881,4,3.8
320030299,35.987908,-115.14885,4,2.9
530570015,48.410198,-122.337601,4,3.8
421010057,39.9603,-75.1424,4,7.7
000053301,46.6822,-71.9678,4,5.8
100010002,38.986672,-75.5568,4,7.7
530630046,47.827202,-117.2742,4,10.7
000055702,46.80238,-71.16834,4,5.8
060772010,37.8027,-121.2208,4,7.1
170316005,41.864329,-87.748826,4,2.3
201330003,37.67696,-95.47594,4,5.5
840490499999,40.44194,-111.71341,4,5.0
350010023,35.1353,-106.584702,4,2.5
000065801,42.403964,-82.208306,4,13.0
390610006,39.2787,-84.36612,4,11.1
060450006,39.150478,-123.206528,4,16.0
191630015,41.529999,-90.587502,4,9.1
471631007,36.5408,-82.5217,4,3.4
124000060434,43.546174,-79.658797,4,33.0
530650005,48.54469,-117.903222,4,48.0
390610010,39.21494,-84.69086,4,18.1
840350012022,35.063569,-106.647503,4,2.7
171430037,40.6978,-89.5889,4,9.3
261630015,42.3042,-83.1072,4,12.8
120112003,26.2906,-80.0969,4,5.0
482011035,29.7339,-95.2575,4,10.5
530050002,46.2183,-119.2015,4,24.0
190130009,42.5014,-92.315804,4,8.0
840410170116,44.024283,-121.330964,4,16.3
840420033007,40.294381,-79.885303,4,8.5
840172010118,42.267002,-89.08917,4,7.4
550430009,42.692131,-90.696373,4,8.0
060731008,33.217026,-117.396156,4,10.2
060932001,41.72679,-122.63359,4,15.0
230031100,46.6964,-68.033096,4,7.4
840380250004,47.342589,-102.645997,4,13.0
840410170117,43.868956,-121.434248,4,14.9
840180430008,38.3178,-85.8333,4,14.5
060010007,37.687526,-121.784217,4,4.0
120030002,30.1972,-82.445,4,3.6
040191034,32.3806,-111.1272,4,3.0
530750006,47.2313,-117.3685,4,38.2
CC0050129,45.651722,-73.573896,4,4.3
300270006,47.048537,-109.455315,4,15.2
530090017,48.115,-123.436434,4,6.9
000060104,45.434333,-75.67599,4,10.0
410050004,45.25928,-122.588151,4,6.7
271453052,45.55,-94.1333,4,10.8
840410110003,43.362575,-124.218856,4,3.5
340030010,40.85355,-73.9661,4,6.5
300750001,45.440295,-105.37028,4,33.4
000063301,45.224278,-78.932944,4,23.0
371590021,35.551868,-80.395039,4,6.0
130511002,32.0903,-81.1306,4,4.4
000052701,46.72139,-79.0997,4,31.1
080310026,39.7794,-105.00523,4,4.1
060850005,37.3483,-121.8947,4,7.0
460710001,43.746944,-101.941109,4,11.7
060376012,34.3833,-118.5283,4,8.0
550790056,42.93257,-87.93434,4,6.8
840060731017,32.985442,-117.08218,4,7.9
124000065101,44.044306,-79.48325,4,30.0
311530007,41.133317,-95.956078,4,0.0
060111002,39.18919,-121.99887,4,9.9
