AQSID,Latitude,Longitude,ValidTime,PM25
171613002,41.5144,-90.5172,4,20.4
516500008,37.10373,-76.38702,4,4.7
390350073,41.4409,-81.4949,4,3.8
230031100,46.6964,-68.033096,4,7.1
181050003,39.159372,-86.504747,4,13.8
060659001,33.676535,-117.331027,4,6.3
060670006,38.613804,-121.368007,4,16.0
190450019,41.823101,-90.211899,4,18.0
060510005,37.962069,-119.120278,4,3.0
000053801,45.9075,-71.9492,4,5.2
410430009,44.61569,-123.091457,4,29.7
320030299,35.987908,-115.14885,4,5.0
360710002,41.4994,-74.0097,4,1.7
080410017,38.848,-104.8286,4,8.0
170650002,38.088902,-88.625,4,21.9
550350014,44.761398,-91.413002,4,3.3
482011052,29.81453,-95.38769,4,13.5
421290008,40.3053,-79.5061,4,6.1
210373002,39.0217,-84.4744,4,24.0
840471130010,35.705338,-88.81959,4,16.6
840410150002,42.054597,-124.276768,4,62.8
340030010,40.85355,-73.9661,4,3.7
250092006,42.474701,-70.971901,4,3.3
530330030,47.597222,-122.319722,4,8.0
011011002,32.412811,-86.263394,4,18.3
090011123,41.4014,-73.4447,4,3.3
121275002,29.2069,-81.0531,4,8.7
180550001,38.985556,-86.99,4,14.2
440071010,41.840302,-71.361702,4,3.0
124000100121,49.3,-123.02,4,16.5
484530021,30.2633,-97.7131,4,13.0
530330024,47.753633,-122.277192,4,9.5
490110004,40.897999,-111.885498,4,4.4
360551007,43.1461,-77.5481,4,5.1
124000067001,43.52965,-79.862449,4,13.0
040131004,33.560299,-112.066299,4,8.5
060111002,39.18919,-121.99887,4,10.9
360050112,40.814701,-73.886703,4,5.0
840470990003,35.116866,-87.419726,4,26.0
250130018,42.120248,-72.58499,4,3.2
171670012,39.831921,-89.644164,4,21.0
060271023,37.3667,-118.4167,4,4.2
310550019,41.2474,-95.9731,4,12.0
840060199999,36.6972,-119.0189,4,10.8
371190045,35.213171,-80.874084,4,6.0
380130004,48.641899,-102.402199,4,13.8
000100127,49.13278,-122.69417,4,18.1
230031011,46.682299,-68.016195,4,8.2
484530014,30.3542,-97.760002,4,15.0
060210003,39.53387,-122.190834,4,12.0
300630038,47.17563,-113.476182,4,26.3
270177417,46.713694,-92.511722,4,5.9
000061009,42.990263,-82.395341,4,5.0
060192016,36.71088,-119.77743,4,9.0
000050204,45.4369,-75.7261,4,4.7
220150008,32.5364,-93.7492,4,25.7
440030002,41.615,-71.7197,4,3.0
181570008,40.431667,-86.8525,4,12.3
484790313,27.5994,-99.5333,4,19.6
100032004,39.739444,-75.558056,4,6.1
060271018,36.5975,-118.04,4,5.3
CC0050129,45.651722,-73.573896,4,2.0
250036001,42.702223,-73.110414,4,3.3
490530007,37.179,-113.3052,4,4.1
230030014,47.3553,-68.3211,4,9.4
061030007,40.170917,-122.255667,4,6.9
000050137,45.70476,-73.65776,4,4.2
840510590031,38.7684,-77.18347,4,7.0
000054901,45.3733,-71.2514,4,6.5
110010043,38.921848,-77.013176,4,7.0
340210005,40.283092,-74.742645,4,2.5
370510009,35.041416,-78.953112,4,8.0
400190297,34.256901,-97.474197,4,17.7
371470006,35.641276,-77.360126,4,4.0
060710005,34.243132,-117.272275,4,16.4
201730010,37.7011,-97.3139,4,14.7
170310076,41.7547,-87.7136,4,10.5
