AQSID,Latitude,Longitude,ValidTime,PM25
320031501,36.139707,-115.175654,4,3.4
061110009,34.40428,-118.80998,4,3.0
420010001,39.9233,-77.3081,4,7.6
840410510032,45.47142,-122.60147,4,4.2
840250212005,42.241229,-70.963346,4,11.0
840040191036,32.32959,-111.058848,4,2.0
840172010118,42.267002,-89.08917,4,5.1
340010006,39.46487,-74.448738,4,11.4
000063001,43.314603,-79.80277,4,6.0
420030064,40.323898,-79.868301,4,5.0
CC0041501,47.363195,-68.322302,4,6.3
420210011,40.3097,-78.9158,4,3.7
510870014,37.55652,-77.40027,4,9.1
840060612003,38.86794,-121.33835,4,3.0
260650018,42.76138,-84.562867,4,6.2
840410510039,45.5418,-122.5795,4,5.0
060510005,37.962069,-119.120278,4,1.5
410370001,42.189215,-120.353969,4,15.7
040210001,32.877583,-111.752222,4,5.0
840550250047,43.07378,-89.43595,4,5.0
800260006,31.291294,-110.951508,4,6.5
040191034,32.3806,-111.1272,4,5.0
400190297,34.256901,-97.474197,4,5.1
840420070008,40.691857,-80.299211,4,5.1
060650016,33.583099,-117.072197,4,13.0
530070011,47.43061,-120.34195,4,4.7
000055101,48.4325,-77.1997,4,9.9
530730005,48.950699,-122.554398,4,4.0
410650007,45.602419,-121.203387,4,3.9
000060904,42.974485,-81.200813,4,6.0
060871005,37.06315,-122.083092,4,6.0
270031002,45.1425,-93.2139,4,6.0
280330002,34.820633,-89.987782,4,9.7
000065301,42.672127,-81.162948,4,5.0
490110004,40.897999,-111.885498,4,4.1
840410351001,42.910942,-122.145116,4,36.1
471192007,35.65188,-87.0096,4,4.0
360290005,42.8781,-78.8094,4,2.4
040191113,32.25,-110.9667,4,5.0
471050109,35.7197,-84.3417,4,-0.3
840530739992,48.9477,-122.1471,4,8.9
000060410,43.747917,-79.274056,4,5.0
060571001,39.3386,-120.170303,4,7.0
401210415,34.906082,-95.794128,4,9.7
000106701,48.874529,-123.653929,4,3.0
840560150006,41.918225,-104.295324,4,19.3
840060374009,33.793713,-118.171019,4,8.5
840410570002,45.454722,-123.82,4,2.5
CC0050134,45.542767,-73.572039,4,2.7
CC0050138,45.464611,-73.582583,4,7.9
100010002,38.986672,-75.5568,4,12.5
180550001,38.985556,-86.99,4,4.7
270052013,46.8511,-95.8467,4,3.8
840530259999,46.743414,-119.893763,4,3.1
131390003,34.3003,-83.8139,4,6.7
261630015,42.3042,-83.1072,4,12.5
410290203,42.1941,-122.7086,4,15.3
840180430008,38.3178,-85.8333,4,8.4
060570005,39.234402,-121.055603,4,2.1
240150003,39.701099,-75.860001,4,7.0
530770005,46.32033,-119.9981,4,4.0
171971002,41.526885,-88.116474,4,5.6
530710005,46.0588,-118.3514,4,4.8
181830003,41.169722,-85.629444,4,5.0
061072010,36.0319,-119.055,4,14.0
270370480,44.706123,-93.285803,4,5.8
530110024,45.64336,-122.58737,4,5.0
490495010,40.136398,-111.660202,4,6.7
560130099,42.5275,-108.7203,4,3.0
410390060,44.0263,-123.08377,4,3.0
484530014,30.3542,-97.760002,4,3.0
482011050,29.5831,-95.0156,4,9.4
840250170010,42.612113,-71.307519,4,10.0
160850002,44.890197,-116.1065,4,4.0
482450022,29.863952,-94.3178,4,9.0
000052701,46.72139,-79.0997,4,4.7
060310004,36.102219,-119.566002,4,7.0
060670010,38.56844,-121.49311,4,2.7
280490021,32.346734,-90.225762,4,8.5
171150013,39.8669,-88.9256,4,4.7
120090007,28.0542,-80.6283,4,4.2
840410390101,44.1158,-123.12107,4,4.2
840560010012,41.308825,-105.549137,4,1.7
840410510035,45.51421,-122.653294,4,4.7
840060610003,38.93568,-121.09959,4,7.0
220710012,29.9933,-90.1014,4,2.9
261390005,42.894402,-85.852798,4,8.1
530630046,47.827202,-117.2742,4,1.4
220330009,30.4622,-91.1769,4,11.2
450790007,34.093899,-80.962196,4,5.7
230030014,47.3553,-68.3211,4,4.8
180970078,39.810833,-86.114444,4,12.6
290950034,39.10465,-94.57055,4,3.4
390250022,39.0828,-84.1441,4,4.8
120573002,27.9659,-82.230617,4,7.5
840471252001,36.611411,-87.384666,4,5.4
124000051111,45.8713,-72.50318,4,6.4
000101005,49.021506,-122.326556,4,10.3
530150015,46.1394,-122.9619,4,3.5
051191008,34.6811,-92.3283,4,9.0
060658005,33.996387,-117.4925,4,8.9
450250001,34.615299,-80.198898,4,7.3
230010011,44.089355,-70.214134,4,7.0
000100304,48.441942,-123.363165,4,5.0
840530499998,46.688218,-123.731764,4,3.3
840390170022,39.478686,-84.397112,4,6.6
000050122,45.44866,-73.468631,4,7.3
060292009,34.8416,-118.8647,4,10.0
060850002,36.999571,-121.574684,4,1.0
481130069,32.82,-96.86,4,11.8
840530630017,47.663962,-117.25765,4,9.0
124000060430,43.709444,-79.5435,4,5.0
840530230001,46.474438,-117.614764,4,5.0
511130003,38.5231,-78.4347,4,7.9
320030075,36.270592,-115.238282,4,2.9
840060792020,35.259473,-120.644493,4,6.0
840390990015,41.106182,-80.640576,4,4.9
000060304,44.219953,-76.521143,4,4.0
350130025,32.310332,-106.751211,4,0.8
530730019,48.760036,-122.456463,4,3.0
131510002,33.4347,-84.1617,4,5.5
201330003,37.67696,-95.47594,4,8.5
000060512,43.257778,-79.861667,4,7.0
271390505,44.789398,-93.512497,4,6.1
295100085,38.656449,-90.198548,4,5.5
840517600025,37.59088,-77.46925,4,8.6
840410171001,44.275,-121.1905,4,3.3
120990008,26.724167,-80.663055,4,4.4
460710001,43.746944,-101.941109,4,6.3
060990005,37.642165,-120.994212,4,6.0
530110011,45.6166,-122.516602,4,2.3
171613002,41.5144,-90.5172,4,8.8
840410450001,44.033365,-116.9697,4,2.4
000050113,45.5472,-73.7472,4,8.0
210130002,36.6081,-83.7369,4,6.4
530330080,47.568236,-122.308628,4,8.0
121152002,27.0892,-82.3625,4,0.0
483550034,27.811814,-97.4657,4,11.2
410111036,43.381943,-124.263885,4,2.1
261630001,42.2283,-83.2092,4,6.2
290210005,39.741667,-94.858333,4,8.6
040191030,31.8794,-110.9964,4,-3.0
840420510524,39.917663,-79.805499,4,2.1
124000050902,48.43417,-71.185,4,17.5
840300170005,46.411444,-105.812694,4,18.2
160291009,42.65167,-111.61472,4,6.9
131350002,33.9636,-84.0664,4,6.8
220630002,30.315,-90.8114,4,13.6
CC0050135,45.593325,-73.637328,4,13.8
470450004,36.0528,-89.3819,4,4.4
240190004,38.5876,-76.1408,4,9.0
482570005,32.565,-96.3175,4,7.3
530310003,48.129101,-122.7789,4,3.0
840380250004,47.342589,-102.645997,4,3.0
840410170123,44.054661,-121.294068,4,2.4
060953002,38.356556,-121.949853,4,2.0
250095005,42.7708,-71.1028,4,11.0
840490354002,40.662841,-111.901796,4,4.8
840120990022,26.687606,-80.219619,4,4.9
060270002,37.360701,-118.330835,4,2.8
410670004,45.528501,-122.972398,4,3.5
170313103,41.965,-87.8761,4,6.6
211990003,37.097801,-84.611702,4,5.7
840410711003,45.21956,-123.19298,4,2.6
840060379035,34.7254,-118.1786,4,5.0
060959999,38.167297,-121.688561,4,7.0
100051002,38.6539,-75.6106,4,13.6
840410510003,45.5901,-122.73762,4,5.9
410470041,44.943114,-123.005934,4,4.8
530370002,46.9936,-120.545,4,4.0
420450109,39.818715,-75.413973,4,8.5
530330017,47.4902,-121.772697,4,2.0
080310028,39.785622,-104.988469,4,4.1
